ground_truth,prediction,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude
154000,160622.07007979916,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11000,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200,Typical,CBlock,Typical,Mn,BLQ,2,Rec,230,184,1154,GasA,Excellent,Y,SBrkr,1154,0,1154,0,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,480,Typical,Paved,0,58,0,0,0,0,No_Pool,Minimum_Privacy,None,0,11,2009,WD ,Normal,-93.627836,42.040011
158000,179662.6836776367,Split_or_Multilevel,Residential_Low_Density,0,12095,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115,Good,CBlock,Typical,Gd,Rec,6,Unf,0,563,1127,GasA,Typical,Y,SBrkr,1445,0,1445,0,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,645,Typical,Paved,180,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2009,WD ,Normal,-93.626979,42.040888
124500,124432.61078199443,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132,Typical,CBlock,Typical,No,ALQ,1,Unf,0,50,1041,GasA,Excellent,Y,SBrkr,1041,0,1041,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,270,Typical,Paved,224,88,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,-93.624581,42.041104
174500,169030.90833448546,Split_or_Multilevel,Residential_Low_Density,85,11475,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,640,1208,GasA,Excellent,Y,SBrkr,1576,0,1576,1,0,1,0,4,1,7,Typ,1,BuiltIn,Fin,2,368,Typical,Paved,85,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.622685,42.039463
122000,112347.21413030151,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9768,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,ALQ,247,613,960,GasA,Good,Y,SBrkr,960,0,960,1,0,1,0,2,1,5,Typ,0,Attchd,RFn,1,330,Typical,Paved,0,70,0,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2009,WD ,Normal,-93.62169899999999,42.038596
82500,75921.03483676095,One_Story_1945_and_Older,Residential_Low_Density,50,5330,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Good,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,140,420,GasA,Good,Y,SBrkr,708,0,708,0,0,1,0,2,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,164,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,-93.629499,42.035489
110000,141469.3182914439,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,7015,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161,Typical,CBlock,Typical,No,LwQ,4,Unf,0,524,709,GasA,Typical,Y,SBrkr,979,224,1203,1,0,1,0,3,1,5,Typ,1,Detchd,Unf,1,352,Typical,Paved,0,0,248,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62919,42.035443
149500,154627.73995616313,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,128,12160,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Below_Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90,Typical,CBlock,Typical,No,BLQ,2,Unf,0,481,1505,GasA,Excellent,Y,SBrkr,1505,0,1505,1,0,1,0,2,1,6,Typ,1,Attchd,RFn,2,505,Typical,Paved,0,0,0,162,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.625633,42.03464
175000,170518.7740252902,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Average,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,507,1680,GasA,Typical,Y,SBrkr,1691,0,1691,1,0,1,0,2,1,5,Typ,0,Attchd,Unf,2,550,Typical,Paved,0,67,260,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2009,WD ,Normal,-93.62568,42.036182
167000,158290.6169969779,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238,Typical,CBlock,Typical,No,GLQ,3,Unf,0,131,1416,GasA,Typical,Y,SBrkr,1644,0,1644,1,0,1,0,3,1,7,Typ,2,Attchd,Fin,2,418,Typical,Paved,110,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.623705,42.034741
128900,110111.62037815119,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,546,1050,GasA,Good,Y,SBrkr,1050,0,1050,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,338,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.624612,42.037452
140000,154106.6620968256,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,No,BLQ,2,Unf,0,736,856,GasA,Excellent,Y,SBrkr,1112,556,1668,0,0,1,1,3,1,6,Min2,0,Attchd,Unf,1,271,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,9,2009,WD ,Normal,-93.622644,42.035951
147000,112032.4825230699,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,506,1113,GasA,Good,Y,SBrkr,1113,0,1113,0,0,1,0,3,1,5,Typ,1,Attchd,Unf,1,264,Typical,Paved,0,80,120,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.622494,42.036178
124000,128917.3480250619,Duplex_All_Styles_and_Ages,Residential_Low_Density,65,8944,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Average,1967,1967,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1584,1584,GasA,Typical,Y,SBrkr,1584,0,1584,0,0,2,0,4,2,8,Mod,0,Detchd,Unf,3,792,Typical,Paved,0,152,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,-93.619673,42.049306
187500,157454.2040095657,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,92,10573,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1961,1961,Hip,CompShg,MetalSd,MetalSd,BrkFace,3,Typical,CBlock,Typical,No,Rec,6,Unf,0,141,1453,GasA,Excellent,Y,SBrkr,1453,0,1453,1,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,530,Typical,Paved,0,49,0,0,288,0,No_Pool,Good_Privacy,None,0,4,2009,WD ,Normal,-93.617963,42.048294
159000,165729.78624805663,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9500,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247,Typical,CBlock,Typical,No,BLQ,2,Unf,0,785,1394,GasA,Good,Y,SBrkr,1394,0,1394,1,0,1,1,3,1,6,Typ,2,Attchd,RFn,2,514,Typical,Paved,0,76,0,0,185,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.615686,42.046827
256000,175329.2071916417,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,14695,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Very_Good,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,Good,CBlock,Typical,No,ALQ,1,Unf,0,175,1562,GasA,Good,Y,SBrkr,1567,0,1567,1,0,2,0,2,1,5,Typ,2,Attchd,Unf,2,542,Typical,Paved,0,110,0,0,342,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,-93.615602,42.048608
205000,198998.9567908472,Two_Story_1946_and_Newer,Residential_Low_Density,85,13600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,Typical,CBlock,Typical,No,BLQ,2,Unf,0,314,768,GasA,Typical,Y,SBrkr,1186,800,1986,0,0,2,1,3,1,7,Typ,3,Attchd,Unf,2,486,Typical,Paved,0,42,0,0,189,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.615558,42.048724
193500,211799.35084576,Two_Story_1946_and_Newer,Residential_Low_Density,100,13000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,Good,CBlock,Typical,No,Rec,6,Unf,0,448,896,GasA,Typical,Y,SBrkr,1182,960,2142,0,0,2,1,4,1,8,Typ,1,Attchd,Fin,1,509,Typical,Paved,0,72,0,0,252,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.614619,42.04806
110000,173738.1953912152,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,120,13560,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Fair,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216,Typical,CBlock,Fair,No,Unf,7,Unf,0,1392,1392,GasA,Good,Y,SBrkr,1392,0,1392,1,0,1,0,2,1,5,Maj2,2,Attchd,RFn,2,576,Typical,Paved,0,0,240,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.614216,42.04579
104900,151769.0728016282,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,12513,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,North_Ames,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,BrkTil,Fair,No,Unf,7,Unf,0,715,715,GasA,Good,Y,SBrkr,1281,457,1738,0,0,2,0,4,1,7,Typ,1,Attchd,Unf,1,368,Typical,Paved,55,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.619029,42.044886
156500,165152.3824483891,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Fair,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,ALQ,1,Rec,661,628,1478,GasA,Good,Y,SBrkr,1478,0,1478,1,0,1,1,3,1,6,Typ,2,Attchd,RFn,2,442,Typical,Paved,114,0,0,0,216,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.61864,42.044125
139000,183117.3666628699,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Above_Average,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183,Typical,CBlock,Typical,No,Rec,6,LwQ,620,0,1240,GasA,Good,Y,SBrkr,1632,0,1632,1,0,2,0,3,1,6,Min1,1,Attchd,RFn,1,338,Typical,Paved,289,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2009,WD ,Normal,-93.614751,42.045473
120000,154245.84733612448,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Rec,6,BLQ,202,565,1202,GasA,Typical,Y,SBrkr,1202,0,1202,0,1,1,0,3,1,6,Typ,0,Attchd,RFn,1,304,Typical,Paved,0,35,120,0,0,0,No_Pool,Good_Wood,None,0,11,2009,COD,Abnorml,-93.614768,42.04297
144000,153840.66927843093,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1956,1956,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,Rec,6,LwQ,750,295,1200,GasA,Typical,Y,SBrkr,1200,0,1200,1,0,1,0,3,1,6,Typ,2,Attchd,Unf,1,294,Typical,Paved,0,189,140,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Family,-93.614543,42.043238
176000,163568.7070078974,Split_or_Multilevel,Residential_Low_Density,120,19296,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,SLvl,Average,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399,Typical,CBlock,Typical,Gd,Rec,6,ALQ,690,0,1362,GasA,Typical,Y,SBrkr,1382,0,1382,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,2,884,Typical,Paved,0,0,252,0,0,0,No_Pool,Good_Wood,None,0,5,2009,WD ,Normal,-93.620016,42.040931
153000,152337.09627572514,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8532,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650,Typical,CBlock,Typical,No,Rec,6,Unf,0,84,1297,GasA,Good,Y,SBrkr,1297,0,1297,0,1,1,0,3,1,5,Typ,1,Attchd,Fin,2,498,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.618478,42.040857
135000,159903.4753432826,Duplex_All_Styles_and_Ages,Residential_Low_Density,76,9482,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Below_Average,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,657,Typical,PConc,Typical,No,Unf,7,Unf,0,1866,1866,GasA,Excellent,Y,SBrkr,1866,0,1866,0,0,2,0,4,2,8,Typ,0,Detchd,Unf,2,495,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,-93.6165473,42.0404571
131000,129518.96296302322,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,53,8128,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1954,1954,Hip,CompShg,MetalSd,MetalSd,BrkFace,80,Typical,CBlock,Typical,No,ALQ,1,Unf,0,572,1062,GasA,Good,Y,SBrkr,1062,0,1062,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,297,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,-93.618549,42.039674
123000,145909.25783317903,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,10634,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,BLQ,2,LwQ,180,0,608,GasA,Typical,Y,SBrkr,1319,0,1319,1,0,1,0,3,1,5,Min2,0,Attchd,Unf,1,270,Typical,Paved,66,0,0,0,0,0,No_Pool,Good_Wood,None,0,11,2009,WD ,Normal,-93.6190376,42.0385265
126000,129879.47322869116,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,13070,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1951,1951,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,323,631,GasA,Typical,Y,FuseA,1112,0,1112,0,0,1,0,2,1,5,Typ,0,Basment,Unf,2,480,Typical,Paved,0,0,0,0,255,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,-93.617219,42.038356
115000,127070.58563238969,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10434,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1955,1955,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1005,1005,GasA,Typical,Y,SBrkr,1005,0,1005,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,672,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.6124,42.038398
164900,144135.2320087688,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,14559,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70,Typical,CBlock,Typical,No,BLQ,2,Rec,180,178,1008,GasA,Excellent,Y,SBrkr,1363,0,1363,1,0,1,0,2,1,6,Min1,2,CarPort,Unf,1,288,Typical,Paved,324,42,0,0,168,0,No_Pool,No_Fence,Shed,2000,6,2009,WD ,Normal,-93.617207,42.037122
113000,85232.14939283543,One_Story_1945_and_Older,Residential_Low_Density,80,8480,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,BLQ,2,Unf,0,93,793,GasA,Typical,Y,SBrkr,793,0,793,1,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,240,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.6167912,42.0372232
145500,117269.699525,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7626,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Very_Good,1952,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,100,1031,GasA,Good,Y,SBrkr,1031,0,1031,1,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,230,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,-93.618605,42.034918
95000,104060.17026665095,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,107,10615,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,Mod,Old_Town,Artery,Artery,TwoFmCon,Two_Story,Average,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Mn,BLQ,2,Unf,0,538,978,GasA,Typical,Y,SBrkr,1014,685,1699,1,0,2,0,3,2,7,Typ,0,CarPort,Unf,2,420,Fair,Paved,0,74,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Abnorml,-93.62008,42.034754
152500,147077.09993426112,Two_Story_1946_and_Newer,Residential_Low_Density,78,11419,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,Two_Story,Good,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,Mn,ALQ,1,Unf,0,0,699,GasA,Excellent,Y,FuseA,801,726,1527,1,0,1,1,3,1,6,Typ,1,Attchd,Unf,2,410,Typical,Paved,0,0,134,0,0,0,No_Pool,Good_Wood,None,0,12,2009,WD ,Normal,-93.620336,42.036223
129900,130036.0527213386,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,810,1200,GasA,Typical,Y,SBrkr,1200,0,1200,0,0,1,0,3,1,6,Typ,0,Attchd,Fin,1,246,Typical,Paved,126,0,0,0,0,0,No_Pool,Good_Wood,None,0,8,2009,WD ,Normal,-93.61719,42.035829
149000,135611.5751307976,Two_Story_1946_and_Newer,Residential_Low_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1939,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,BrkTil,Typical,No,Unf,7,Unf,0,676,676,GasA,Excellent,Y,SBrkr,676,676,1352,0,1,2,0,4,1,7,Typ,0,Detchd,Unf,2,720,Typical,Paved,187,0,128,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.61239,42.037144
114000,79136.60720445876,Two_Story_1945_and_Older,Residential_Low_Density,80,8146,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Very_Good,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0,Good,BrkTil,Typical,No,Unf,7,Unf,0,405,405,GasA,Good,Y,SBrkr,717,322,1039,0,0,1,0,2,1,6,Typ,0,Detchd,Unf,1,281,Typical,Dirt_Gravel,0,0,168,0,111,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.612241,42.037328
109500,69456.61281531108,One_Story_1945_and_Older,Residential_Low_Density,52,9022,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Very_Good,1924,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,768,768,GasA,Excellent,Y,SBrkr,792,0,792,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,240,Fair,Dirt_Gravel,316,0,120,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,-93.614049,42.036015
125000,101096.51294153868,One_Story_1945_and_Older,Residential_Low_Density,60,10230,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Good,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1054,1054,GasA,Excellent,Y,SBrkr,1078,0,1078,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,264,Typical,Dirt_Gravel,0,0,0,0,112,0,No_Pool,Good_Wood,None,0,12,2009,WD ,Normal,-93.615465,42.036002
142900,183153.11295486277,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10410,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Average,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1313,1313,GasA,Typical,Y,SBrkr,1313,0,2377,0,0,2,0,3,1,8,Min2,1,Detchd,Unf,2,528,Typical,Paved,0,0,432,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.614049,42.034668
156500,144172.23481163042,Two_Story_1945_and_Older,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Artery,Norm,OneFam,Two_Story,Excellent,1910,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Typical,No,Unf,7,Unf,0,560,560,GasA,Excellent,Y,SBrkr,930,760,1690,0,0,2,0,4,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,0,0,112,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,-93.613899,42.034574
59000,56341.8978109214,One_Story_1945_and_Older,Residential_Low_Density,90,5400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Average,1940,1950,Gable,CompShg,Stucco,Stucco,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,416,416,GasA,Good,N,FuseA,599,0,599,1,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,81,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.6117397,42.0347572
